Order_Number,CustomerKey,ProductKey,StoreKey,DateKey,Total_Amount,Quantity
1825017,105647,1681,4,301952,13.78,2
1825018,667393,428,0,301952,5814.00,6
1825020,1996797,2129,49,301952,1491.98,2
1825021,807061,12,0,301952,77.68,1
1825022,763573,1696,30,301952,50.97,3
1825023,845621,137,33,301952,499.99,1
1825024,1546902,2479,50,301952,1050.00,5
1825025,1789996,483,54,301952,396.00,4
1825026,1386926,54,0,301952,888.00,3
1825027,1691086,2419,62,301952,181.93,7
1825028,219098,20,10,301952,134.00,1
1825029,811912,1117,32,301952,1308.60,3
1825030,1300575,1661,51,301952,5.50,1
1825031,1407573,1010,61,301952,1869.00,10
1825032,1036986,421,37,301952,1876.00,4
1825033,530536,1451,23,301952,268.00,1
1825034,1827243,79,0,301952,40.55,1
1825035,1290119,1443,44,301952,1178.00,2
1825036,1313253,155,0,301952,939.94,2
1825037,1190713,451,36,301952,559.00,1
1825038,1213953,88,49,301952,449.97,3
1825039,1251230,75,62,301952,75.90,2
1825040,1176534,72,0,301952,95.90,2
1825041,1994181,349,0,301952,766.00,2
1825042,1022337,84,39,301952,99.99,1
1825043,934744,1008,39,301952,369.00,2
1825044,1524450,1641,44,301952,12.66,1
1825045,391082,1808,8,301952,32.00,1
1825046,1284953,91,0,301952,299.98,2
1825047,784983,71,30,301952,143.85,3
1825048,2002888,1748,50,301952,436.00,4
1825049,1540821,50,0,301952,799.80,4
1826000,1002199,422,40,302055,3876.00,4
1826001,1717593,1628,44,302055,41.67,3
1826002,280183,63,10,302055,724.00,4
1826003,116524,1616,5,302055,56.99,1
1826004,1821386,367,50,302055,1304.00,4
1826006,1158204,126,38,302055,143.40,1
1826007,366250,381,8,302055,699.00,1
1826008,1351245,1593,43,302055,69.45,5
1826009,1585026,1692,0,302055,62.91,9
1826010,1490226,504,47,302055,2607.00,3
1826011,222847,1677,9,302055,29.94,6
1826012,1885351,1383,0,302055,103.92,8
1826014,367131,50,10,302055,1599.60,8
1826015,248476,126,0,302055,1147.20,8
1826016,980041,392,38,302055,2297.70,6
1826017,1870661,978,54,302055,870.00,3
1826018,2056831,1196,0,302055,422.00,1
1826019,1241860,1455,0,302055,2320.00,8
1826020,20623,428,5,302055,969.00,1
1826021,1629416,50,49,302055,999.75,5
1826022,319137,1264,8,302055,69.99,1
1826023,1423826,302,56,302055,4995.00,5
1826024,2017407,447,54,302055,229.90,1
1826025,1749088,2046,0,302055,419.97,3
1826026,2083482,560,0,302055,190.00,1
1826028,537758,430,0,302055,539.90,2
1826029,1760076,85,59,302055,299.97,3
1826030,1358803,1577,0,302055,2190.00,10
1826031,1002199,259,39,302055,987.00,3
1826032,1393169,1675,0,302055,20.67,3
1826033,778636,1559,0,302055,598.00,2
1826034,1604371,1597,56,302055,173.64,3
1826035,793686,2098,29,302055,508.00,1
1826036,183264,893,4,302055,59.99,1
1826037,1701624,34,65,302055,767.60,8
1826038,1011560,1601,37,302055,1279.92,8
1826039,1264949,1481,0,302055,458.00,2
1826040,1568,114,5,302055,249.99,1
1826043,500164,477,24,302055,1857.00,3
1826044,1310403,1592,47,302055,35.98,2
1826045,2006113,447,51,302055,689.70,3
1826046,801203,10,31,302055,239.96,4
1826047,758280,104,0,302055,345.00,3
1826048,126083,389,6,302055,4792.00,8
1826049,1378815,621,0,302055,417.00,3
1826050,580710,1442,22,302055,529.00,1
1826051,1638102,350,51,302055,3990.00,10
1826052,1078242,452,40,302055,1319.70,6
1826053,1311030,1094,57,302055,2324.00,7
1826055,1083945,441,40,302055,229.90,1
1826056,1785567,1698,64,302055,41.94,6
1826057,1361464,68,0,302055,51.38,2
1826058,1990343,458,48,302055,459.80,2
1826059,20237,82,5,302055,81.10,2
1827000,1329709,1614,51,302183,519.98,2
1827001,257471,1556,8,302183,280.00,1
1827002,1218187,726,59,302183,588.00,4
1827003,1433539,55,65,302183,1480.00,5
1827004,1381883,48,50,302183,149.95,1
1827005,2029619,81,55,302183,40.55,1
1827006,1245017,105,49,302183,115.00,1
1827007,1243658,359,56,302183,1104.00,3
1827008,524042,352,21,302183,960.00,3
1827009,1629416,1071,66,302183,3380.00,10
1827010,1564311,1324,49,302183,194.95,5
1827011,1561764,1109,66,302183,1308.60,3
1827012,1480378,173,59,302183,89.90,1
1827013,1216890,51,0,302183,599.85,3
1827014,1765360,1600,0,302183,173.64,3
1827015,1445735,1461,49,302183,308.00,1
1827016,607598,1737,16,302183,28.00,1
1827017,1684539,71,0,302183,143.85,3
1827018,777144,1627,30,302183,35.98,2
1827019,1845277,175,51,302183,1169.00,10
1827020,1411618,61,0,302183,905.00,5
1827021,659962,1757,18,302183,335.40,6
1827022,536477,388,0,302183,765.90,2
1827023,763033,401,30,302183,326.00,1
1827024,1264100,477,49,302183,1857.00,3
1827025,387658,1521,8,302183,620.00,2
1827026,596422,1039,21,302183,787.60,4
1827027,706792,1105,29,302183,2272.00,4
1827028,528361,2493,22,302183,74.97,3
1827029,1277243,76,51,302183,75.90,2
1827030,2033946,1587,48,302183,107.94,6
1827031,1729484,1652,59,302183,359.98,2
1827032,1616131,1699,66,302183,6.88,1
1827033,2082962,115,55,302183,249.99,1
1827034,1531435,474,49,302183,245.00,5
1827035,604553,1399,12,302183,98.97,3
1827036,519586,56,0,302183,888.00,3
1827037,1861290,439,56,302183,1118.00,2
1827038,960606,1491,38,302183,458.00,2
1827039,1124706,424,0,302183,269.95,1
1827040,67217,608,5,302183,190.00,1
1827041,924256,89,39,302183,599.96,4
1827042,1820327,98,49,302183,480.00,4
1827044,2061166,1540,59,302183,1140.00,3
1827045,786094,1597,30,302183,57.88,1
1827046,1409340,1624,44,302183,876.00,4
1827047,792279,955,30,302183,393.80,2
1827048,1529263,304,66,302183,2796.00,4
1827049,1626970,1381,0,302183,160.93,7
1827050,1489269,422,65,302183,7752.00,8
1827051,1519413,197,54,302183,599.80,2
1827052,1678562,444,57,302183,5514.00,6
1827053,1858963,446,45,302183,879.80,4
1827054,312519,1589,9,302183,59.94,6
1827055,1236959,89,59,302183,449.97,3
1827056,125784,65,1,302183,1267.00,7
1827057,1203228,1466,54,302183,290.00,1
1827058,100361,2502,5,302183,9.99,1
1827059,1911567,1526,0,302183,1666.00,7
1827060,264718,637,9,302183,458.00,2
1827062,392676,1246,8,302183,474.00,3
1827063,1845277,131,53,302183,600.00,3
1827064,29689,1231,4,302183,10500.00,7
1827065,1650975,455,44,302183,919.00,1
1827066,1643134,460,47,302183,299.90,1
1827067,1524904,1468,0,302183,189.00,1
1827068,1067598,60,36,302183,156.00,1
1827069,498432,1558,0,302183,3040.00,8
1827070,1407578,2517,64,302183,13.40,4
1827071,1456078,1572,0,302183,57.99,1
1827073,1916463,1059,45,302183,1690.00,5
1827075,1021494,103,40,302183,690.00,6
1827076,1041703,1009,36,302183,1131.00,6
1827077,774165,481,29,302183,139.00,1
1827078,210310,1223,9,302183,2760.00,6
1827079,541458,442,27,302183,809.70,3
1827080,2099862,802,51,302183,15.50,1
1827081,1284353,643,62,302183,169.00,1
1827082,807958,1273,0,302183,27.80,4
1828000,1679869,449,43,302361,1745.00,5
1828001,1334369,1754,66,302361,178.00,2
1828003,127283,1614,4,302361,259.99,1
1828004,2064083,444,44,302361,919.00,1
1828005,1599863,437,43,302361,1999.60,4
1828006,1889963,124,49,302361,839.97,3
1828007,506515,446,23,302361,219.95,1
1828008,139224,1522,6,302361,1140.00,3
1828009,1013019,417,36,302361,599.00,1
1828010,1359024,20,61,302361,134.00,1
1828011,1908175,1351,55,302361,118.93,7
1828012,1763642,1644,0,302361,57.88,1
1828014,706132,36,0,302361,191.90,2
1828016,1266756,7,0,302361,43.14,2
1828017,1204568,521,51,302361,518.00,2
1828018,1425386,55,55,302361,1480.00,5
1828020,318902,1459,9,302361,2048.00,8
1828022,209922,1605,0,302361,2319.92,8
1828023,194226,1486,0,302361,864.00,3
1828024,1969704,480,45,302361,279.00,1
1828025,1585932,1018,0,302361,188.00,1
1828026,1040797,441,38,302361,229.90,1
1828027,1484963,430,0,302361,269.95,1
1828028,1675546,1614,50,302361,259.99,1
1828029,1997208,105,43,302361,575.00,5
1828030,1818629,101,65,302361,480.00,4
1828031,644807,457,0,302361,439.90,2
1828032,1412593,822,48,302361,27.90,1
1828034,926874,1447,39,302361,598.00,2
1828035,1526993,683,54,302361,129.00,1
1828036,1470908,1843,53,302361,13923.00,7
1828037,1454131,336,45,302361,1398.00,2
1828038,698196,439,13,302361,1677.00,3
1828041,505458,453,0,302361,229.90,1
1828042,959700,420,0,302361,1499.70,3
1828043,556289,33,0,302361,510.00,2
1828044,592147,1431,0,302361,768.00,3
1828045,801168,127,31,302361,430.20,3
1828046,263011,2496,0,302361,9.99,1
1828047,1996108,1579,62,302361,1095.00,5
1828049,2079677,1429,53,302361,578.00,2
1828050,1921710,1245,45,302361,672.00,4
1828051,1230319,452,0,302361,659.85,3
1828052,1060423,442,38,302361,539.80,2
1828053,1252167,54,61,302361,296.00,1
1828054,569079,387,22,302361,1398.00,2
1828055,1807158,1575,57,302361,60.99,1
1828056,1468252,420,59,302361,1499.70,3
1828057,1713848,1607,0,302361,359.98,2
1828058,1084205,115,39,302361,249.99,1
1828059,1228710,1465,51,302361,398.00,2
1828060,1116156,53,36,302361,1776.00,6
1828061,954784,350,0,302361,2394.00,6
1828063,1429300,66,45,302361,154.14,6
1828064,1514093,105,0,302361,115.00,1
1828065,2097018,456,61,302361,1118.00,2
1828066,565776,77,22,302361,75.90,2
1828067,1366250,56,0,302361,888.00,3
1828068,1575920,1685,0,302361,16.17,3
1828069,1941084,416,48,302361,1938.00,2
1828071,1736623,483,62,302361,990.00,10
1828072,757031,140,29,302361,3499.93,7
1828073,1648616,1605,61,302361,579.98,2
1828074,267168,622,8,302361,2295.00,1
1828076,1578933,2511,61,302361,4.06,1
1828077,1512289,958,55,302361,258.00,2
1828078,1127690,188,0,302361,701.40,6
1828079,1357266,993,62,302361,281.00,1
1828080,1929402,277,0,302361,960.00,2
1828081,522564,1413,19,302361,897.00,3
1828082,1601387,165,0,302361,1527.02,2
1829000,1113084,345,40,302526,5592.00,8
1829002,1752592,1468,51,302526,189.00,1
1829004,1542784,1541,43,302526,299.00,1
1829005,1214363,66,64,302526,231.21,9
1829006,1277798,435,43,302526,539.90,2
1829007,819031,255,33,302526,5334.00,6
1829008,1611553,422,57,302526,969.00,1
1829009,1954251,1580,56,302526,438.00,2
1829010,1528439,437,0,302526,1499.70,3
1829011,722794,1,0,302526,12.99,1
1829012,932593,437,37,302526,499.90,1
1829013,1442048,1203,54,302526,1960.00,2
1829014,190347,1633,0,302526,83.34,6
1829015,529180,435,27,302526,539.90,2
1829016,43840,1755,4,302526,129.80,2
1829017,1574553,438,57,302526,2757.00,3
1829018,1368275,396,56,302526,3897.00,3
1829019,566538,458,26,302526,919.60,4
1829020,1245533,712,50,302526,129.00,1
1829021,1606628,16,51,302526,109.95,1
1829022,1715693,1543,57,302526,402.00,1
1829023,1353524,1726,44,302526,112.00,2
1829024,775588,434,29,302526,1797.00,3
1829025,1789996,1235,0,302526,838.00,1
1829026,874005,444,31,302526,6433.00,7
1829027,1400159,1294,59,302526,1190.00,2
1829028,771697,454,0,302526,539.80,2
1829029,2029798,458,51,302526,229.90,1
1829030,1631350,1682,65,302526,26.97,3
1829032,1224444,1262,53,302526,36.99,1
1829033,1564826,163,45,302526,4776.60,3
1829034,140956,84,5,302526,999.90,10
1829035,1325567,179,65,302526,238.00,2
1829036,1474834,431,0,302526,738.00,2
1829037,2095256,129,48,302526,1000.00,5
1829039,1692266,349,66,302526,3830.00,10
1829040,1777945,699,61,302526,392.00,2
1829041,1956840,1585,45,302526,228.90,10
1829042,482970,28,0,302526,599.70,3
1829043,1750322,1442,62,302526,529.00,1
1829044,1716435,82,53,302526,324.40,8
1829046,800273,965,34,302526,1405.00,5
1829048,1927946,51,55,302526,599.85,3
1829049,1202046,112,47,302526,499.98,2
1829050,661453,192,14,302526,1797.00,3
1829051,334760,886,9,302526,750.00,5
1829052,451777,56,19,302526,2368.00,8
1829053,1414226,733,47,302526,474.00,3
1829054,1785644,495,61,302526,278.00,2
1829055,686625,448,17,302526,269.90,1
1829056,1957771,53,47,302526,1184.00,4
1829057,841761,60,32,302526,156.00,1
1830000,2025213,564,64,302645,2499.00,1
1830001,1939960,424,61,302645,539.90,2
1830002,325,715,0,302645,149.00,1
1830003,1138624,674,39,302645,209.00,1
1830004,202290,417,9,302645,599.00,1
1830005,1377272,316,0,302645,657.00,3
1830006,710592,886,29,302645,150.00,1
1830007,1653624,1586,43,302645,25.32,2
1830008,1657885,1367,0,302645,107.97,3
1830010,1036716,981,40,302645,377.00,2
1830011,1060423,50,37,302645,799.80,4
1830012,1430923,1469,48,302645,600.00,3
1830013,264632,368,0,302645,2598.00,2
1830014,293936,429,8,302645,1199.80,2
1830015,1634778,62,53,302645,362.00,2
1830016,1383079,1603,57,302645,219.98,2
1830017,118829,1320,1,302645,107.96,4
1830019,1663270,10,0,302645,179.97,3
1830020,1511333,732,62,302645,160.00,1
1830021,1695804,1596,47,302645,12.66,1
1830022,1316816,66,66,302645,154.14,6
1830023,1036041,46,42,302645,149.95,1
1830025,113833,1581,1,302645,219.00,1
1830026,2009540,433,66,302645,969.00,1
1830027,1899152,1518,45,302645,300.00,1
1830028,1065501,391,38,302645,1398.00,2
1830029,1306013,1418,65,302645,1172.00,4
1830030,1049490,1282,36,302645,99.96,4
1830032,1826940,1439,64,302645,602.00,2
1830033,863819,1547,31,302645,255.00,1
1830034,1346532,1595,0,302645,22.89,1
1830035,1637269,1761,45,302645,146.78,2
1830036,684747,138,17,302645,499.99,1
1830037,1860642,1442,51,302645,2645.00,5
1830038,510011,50,0,302645,199.95,1
1830039,2061922,1660,49,302645,289.99,1
1830040,2032411,47,0,302645,299.90,2
1830041,1589445,245,43,302645,1467.00,3
1830042,1800847,1289,0,302645,389.95,5
1830043,1336583,1657,0,302645,179.99,1
1830044,1248024,1026,65,302645,792.00,4
1830045,1298070,1276,0,302645,104.26,2
1830046,295102,45,9,302645,464.00,2
1830047,2052752,448,59,302645,269.90,1
1830048,574327,2009,0,302645,899.95,5
1830049,1813551,18,66,302645,109.95,1
1830050,1203511,503,0,302645,1638.00,2
1830051,382960,88,0,302645,449.97,3
1830052,1882594,349,59,302645,1532.00,4
1830053,563344,110,23,302645,930.93,7
1830054,619018,185,17,302645,169.00,1
1830055,350979,509,10,302645,139.00,1
1830056,2053617,973,51,302645,600.00,3
1830057,830137,424,31,302645,1889.65,7
1830058,1605350,142,64,302645,899.97,3
1830059,1049861,149,37,302645,1184.97,1
1830060,1458350,471,64,302645,99.00,1
1830061,1810391,1753,44,302645,178.00,2
1830062,1602459,457,48,302645,1759.60,8
1830063,2090514,444,0,302645,919.00,1
1830064,543834,453,23,302645,459.80,2
1830065,305349,1370,10,302645,94.88,2
1830066,1365045,1042,61,302645,594.00,3
1830067,1492176,444,49,302645,919.00,1
1830068,389303,854,9,302645,516.00,4
1830069,109977,1619,5,302645,59.99,1
1830070,1886071,453,44,302645,229.90,1
1830071,1147136,417,37,302645,599.00,1
1830072,1489156,118,0,302645,169.99,1
1830073,579330,67,21,302645,128.45,5
1830075,1706433,458,56,302645,1379.40,6
1830076,717492,416,0,302645,969.00,1
1830077,428561,431,27,302645,1107.00,3
1830078,1973634,1537,50,302645,1472.00,4
1830079,1704454,4,0,302645,64.71,3
1830080,1431209,115,0,302645,749.97,3
1830081,503817,106,23,302645,265.98,2
1830082,1218731,111,0,302645,499.98,2
1830083,1299855,103,57,302645,460.00,4
1830084,923402,431,36,302645,2214.00,6
1830085,911435,1621,36,302645,38.97,3
1830086,1054956,481,0,302645,139.00,1
1830087,65269,105,5,302645,115.00,1
1830089,1271830,1447,59,302645,598.00,2
1831000,2040156,291,0,302864,720.00,2
1831001,1386766,750,50,302864,19.00,2
1831002,1195913,394,42,302864,758.00,1
1831003,769851,1565,30,302864,510.00,2
1831004,1485548,405,49,302864,1398.00,2
1831005,1050429,442,37,302864,539.80,2
1831006,1334369,430,43,302864,539.90,2
1831008,421385,1604,23,302864,779.97,3
1832000,1098687,136,0,302886,1399.80,4
1832001,1355953,163,51,302886,1592.20,1
1832002,701474,1536,30,302886,894.00,3
1832003,625689,443,0,302886,1745.00,5
1832005,1610147,51,53,302886,799.80,4
1832006,1549671,1791,44,302886,43.00,1
1832007,1721037,47,55,302886,599.80,4
1832008,931321,1507,38,302886,267.00,1
1832009,467069,141,0,302886,1199.96,4
1832010,1579183,1631,53,302886,75.96,6
1832011,1272086,459,50,302886,539.80,2
1832012,823682,1131,34,302886,984.00,3
1832013,361214,422,0,302886,969.00,1
1832014,1358765,515,44,302886,118.00,2
1832015,1628727,469,61,302886,693.00,7
1832016,819369,422,33,302886,1938.00,2
1832017,1287610,51,61,302886,1199.70,6
1832018,995164,1304,42,302886,204.00,3
1832019,1707124,387,0,302886,699.00,1
1832020,1471107,33,50,302886,1785.00,7
1832021,1389494,1270,55,302886,6.95,1
1832022,1116156,1745,0,302886,109.00,1
1832024,1772778,2472,64,302886,179.94,6
1832025,356049,350,9,302886,798.00,2
1832026,1579183,1037,0,302886,377.00,2
1832027,624392,1306,15,302886,340.00,5
1832028,1677794,1807,55,302886,224.00,7
1832029,1561454,77,56,302886,189.75,5
1832031,1415483,1586,56,302886,25.32,2
1832033,1142864,437,36,302886,2499.50,5
1832034,1834516,1301,0,302886,475.00,5
1832035,985150,87,40,302886,299.97,3
1833000,348548,1708,10,302971,420.78,6
1833001,1267970,1430,48,302971,897.00,3
1833002,1140326,1221,0,302971,482.00,1
1833003,666994,49,14,302971,199.95,1
1833004,741257,415,29,302971,978.00,3
1833006,800933,126,31,302971,430.20,3
1833007,269337,1659,9,302971,2079.92,8
1833008,1343149,2499,0,302971,71.16,3
1833009,1484131,1437,64,302971,199.00,1
1833010,1633997,418,66,302971,809.85,3
1833012,1885279,135,49,302971,699.90,2
1833013,1949270,1745,50,302971,109.00,1
1833014,1431715,435,44,302971,269.95,1
1833015,1609149,48,49,302971,749.75,5
1833016,466300,1134,22,302971,638.00,2
1833017,413286,1758,0,302971,101.08,2
1833018,1391462,1342,65,302971,84.00,2
1833019,139817,94,4,302971,134.80,2
1833020,1439027,455,57,302971,1838.00,2
1833021,1367878,1485,50,302971,460.00,2
1833022,1439027,136,49,302971,1749.75,5
1833023,250052,1627,10,302971,71.96,4
1833025,2053017,103,64,302971,345.00,3
1833026,1181812,55,42,302971,888.00,3
1833027,1125056,1096,36,302971,1264.00,2
1833028,707750,77,29,302971,113.85,3
1833029,1925694,427,62,302971,938.00,2
1833030,1974221,1439,0,302971,903.00,3
1833031,1398115,1580,49,302971,438.00,2
1833032,594645,8,22,302971,179.97,3
1833033,1342154,1503,48,302971,807.00,3
1833034,1522440,1037,50,302971,188.50,1
1833035,2060328,73,53,302971,143.85,3
1833036,616214,185,16,302971,507.00,3
1833037,223761,1616,0,302971,227.96,4
1833038,745253,423,30,302971,5391.00,9
1833039,1626780,593,55,302971,1377.00,3
1833041,752187,98,29,302971,600.00,5
1833042,1715326,444,65,302971,1838.00,2
1833043,1692115,428,43,302971,969.00,1
1833044,298606,73,9,302971,287.70,6
1834000,959017,74,36,303083,37.95,1
1834002,218961,640,8,303083,897.00,3
1834003,891817,104,31,303083,1150.00,10
1834004,382347,174,0,303083,259.80,2
1834005,1807423,1621,48,303083,38.97,3
1834006,329514,1607,10,303083,1439.92,8
1834007,1493947,1688,51,303083,8.88,1
1834008,1347880,1396,44,303083,22.99,1
1834009,85861,1729,0,303083,155.36,2
1834010,1873895,456,57,303083,3354.00,6
1834011,1512289,2096,0,303083,877.50,1
1834013,569256,1520,0,303083,560.00,2
1834014,733862,424,30,303083,809.85,3
1834015,622276,449,16,303083,698.00,2
1834017,1783443,1639,65,303083,29.97,3
1834018,83651,85,1,303083,199.98,2
1834019,1381579,464,50,303083,5432.00,8
1834020,1722802,62,0,303083,362.00,2
1834021,2078894,2512,62,303083,129.99,1
1834022,801069,1600,0,303083,231.52,4
1834023,1311776,1622,53,303083,219.00,1
1834024,1981833,441,44,303083,689.70,3
1834025,1525125,2391,64,303083,459.99,1
1834026,1155665,1432,42,303083,900.00,3
1834027,254407,422,8,303083,1938.00,2
1834028,1916988,605,55,303083,1836.00,4
1834029,1717991,559,47,303083,502.00,2
1834030,2044669,1409,62,303083,2945.00,5
1834031,792270,128,30,303083,143.40,1
1834033,810226,1032,31,303083,188.00,1
1834034,1767858,539,44,303083,18360.00,8
1834035,1439502,89,45,303083,299.98,2
1834036,1745111,459,43,303083,269.90,1
1834037,307671,1672,8,303083,16.89,1
1834039,78578,1410,5,303083,230.00,1
1834040,565683,1188,26,303083,900.00,5
1834042,792829,119,29,303083,599.95,5
1834043,1716160,1043,56,303083,231.00,1
1834044,1523902,61,55,303083,543.00,3
1834045,1382863,56,45,303083,296.00,1
1834046,1791157,106,0,303083,132.99,1
1834047,239424,433,0,303083,969.00,1
1834048,750228,1597,0,303083,173.64,3
1834049,1875946,1091,56,303083,1074.00,3
1834050,501700,125,21,303083,1290.60,9
1834051,1321913,1635,0,303083,22.89,1
1835001,396969,24,8,303181,599.70,3
1835002,1363404,1681,55,303181,13.78,2
1835003,1279546,39,0,303181,598.46,2
1835004,1740873,1737,54,303181,28.00,1
1835006,986569,1575,39,303181,121.98,2
1835007,1184236,59,39,303181,468.00,3
1835008,2019180,65,50,303181,543.00,3
1835009,1569144,96,48,303181,404.40,6
1835010,1079159,1486,40,303181,864.00,3
1835011,1066472,1751,38,303181,654.00,6
1835012,282061,46,9,303181,449.85,3
1835013,407928,55,24,303181,296.00,1
1835014,1997780,2085,62,303181,1475.00,1
1835015,1582684,1244,59,303181,356.00,2
1835016,458042,127,23,303181,573.60,4
1835017,1059222,34,39,303181,95.95,1
1835019,1950883,1650,0,303181,289.99,1
1835020,1484561,1668,47,303181,20.97,3
1835021,404819,1434,27,303181,268.00,1
1835022,425389,315,21,303181,398.00,2
1835023,356963,1647,0,303181,359.98,2
1835024,1341338,1588,51,303181,41.67,3
1835025,841761,106,32,303181,132.99,1
1835026,522564,47,27,303181,749.75,5
1835029,1251181,1430,49,303181,598.00,2
1835030,1744437,1139,0,303181,328.00,1
1835031,1541000,58,66,303181,156.00,1
1835032,242901,613,10,303181,2097.00,3
1835033,1230319,447,0,303181,689.70,3
1835034,1688706,280,65,303181,987.00,3
1835035,1602426,1395,0,303181,16.99,1
1835036,1406481,1532,50,303181,560.00,2
1835037,1327766,54,54,303181,888.00,3
1835038,495703,440,0,303181,219.95,1
1835039,1065004,1488,40,303181,300.00,1
1835040,755367,438,29,303181,919.00,1
1835041,1975386,49,43,303181,599.85,3
1835042,1789789,1380,56,303181,21.00,1
1835043,1495200,100,0,303181,720.00,6
1835044,1562099,74,66,303181,37.95,1
1835045,429563,1111,26,303181,328.00,1
1835046,1088133,97,0,303181,202.20,3
1835047,1262038,107,53,303181,1329.90,10
1835048,1075426,1627,37,303181,35.98,2
1836000,1976355,160,59,303295,6599.94,6
1836001,493252,993,27,303295,281.00,1
1836002,1318393,482,0,303295,179.00,1
1836003,1132599,109,38,303295,132.99,1
1836004,918245,920,0,303295,.95,1
1836005,1841859,116,53,303295,1359.92,8
1836007,329514,61,0,303295,543.00,3
1836008,1570185,451,0,303295,1118.00,2
1836009,1059468,442,0,303295,809.70,3
1836010,1837766,1788,61,303295,86.00,2
1836012,1771225,1605,49,303295,869.97,3
1836013,1538998,317,48,303295,2871.00,9
1836014,1919938,1495,54,303295,230.00,1
1836015,1098687,26,36,303295,1599.20,8
1836016,1575457,66,59,303295,128.45,5
1836017,1207658,1669,49,303295,41.34,6
1836018,829346,166,33,303295,238.00,2
1836019,1723372,1297,0,303295,150.00,6
1836020,924975,1052,40,303295,1254.00,2
1836021,1509978,455,0,303295,5514.00,6
1836022,472797,50,24,303295,199.95,1
1836023,67369,359,0,303295,368.00,1
1836024,1474264,1362,49,303295,50.97,3
1836025,1315208,923,65,303295,1.99,1
1836026,342512,1613,8,303295,769.93,7
1836027,336290,107,10,303295,398.97,3
1836028,1479334,455,64,303295,1838.00,2
1836029,1899970,453,47,303295,919.60,4
1836030,1736139,59,56,303295,1248.00,8
1836031,504828,1443,21,303295,589.00,1
1837000,1522843,1634,62,303358,9.99,1
1837001,1386224,1480,59,303358,645.00,5
1837002,1511333,1578,65,303358,657.00,3
1837003,1757539,448,0,303358,1349.50,5
1837004,1025107,65,0,303358,543.00,3
1837005,921878,550,36,303358,327.00,3
1837006,610468,1420,0,303358,398.00,2
1837007,1816342,1637,54,303358,17.99,1
1837008,423549,42,21,303358,232.00,1
1837009,1919042,741,66,303358,229.00,1
1837010,724370,441,0,303358,459.80,2
1837011,1602496,1004,49,303358,1128.00,6
1837012,2076862,417,0,303358,599.00,1
1837013,1313113,111,61,303358,749.97,3
1837014,995897,1621,42,303358,51.96,4
1837015,639433,1416,18,303358,308.00,1
1837016,542943,1666,26,303358,16.89,1
1837017,1296282,24,55,303358,199.90,1
1837018,241365,426,10,303358,999.80,2
1837020,645487,441,0,303358,459.80,2
1837021,1586620,175,50,303358,467.60,4
1837023,1563045,533,49,303358,558.00,2
1837024,1763016,1738,55,303358,84.00,3
1837025,257642,535,8,303358,179.00,1
1837026,1526388,1574,44,303358,119.98,2
1837027,1866388,32,61,303358,765.00,3
1837028,1874020,1584,62,303358,9.99,1
1837029,1256645,43,54,303358,1160.00,5
1837030,1762396,1250,47,303358,359.94,6
1837031,215955,881,0,303358,26.00,2
1837033,978532,2016,36,303358,279.98,2
1837034,1740013,423,43,303358,599.00,1
1837035,546471,61,0,303358,181.00,1
1837037,513548,1599,21,303358,231.52,4
1837038,1971514,459,62,303358,809.70,3
1837039,415350,101,26,303358,240.00,2
1837040,1605337,84,47,303358,599.94,6
1837042,1677794,1115,64,303358,328.00,1
1837043,1262414,763,45,303358,167.30,7
1837044,1893526,254,43,303358,2303.00,7
1837045,753804,450,29,303358,919.00,1
1837046,186894,424,5,303358,1079.80,4
1838000,1948840,448,66,303445,1889.30,7
1838001,1294899,544,51,303445,1497.00,3
1838002,78428,154,5,303445,939.94,2
1838003,1575066,425,0,303445,369.00,1
1839001,1240472,446,0,303451,1319.70,6
1839002,1878163,100,48,303451,600.00,5
1839003,1255045,435,62,303451,269.95,1
1839004,627996,683,18,303451,1161.00,9
1839005,1778618,619,0,303451,1757.00,7
1839006,1924985,40,61,303451,897.69,3
1839007,801893,382,33,303451,1148.85,3
1839008,1502034,55,0,303451,1776.00,6
1839009,513130,149,23,303451,3554.91,3
1839010,2093741,435,0,303451,269.95,1
1839011,167962,1617,5,303451,231.96,4
1839012,686677,432,15,303451,1499.70,3
1839013,2062768,69,47,303451,102.76,4
1839014,1234232,696,0,303451,190.00,1
1839015,1294953,433,0,303451,969.00,1
1839016,574327,908,0,303451,204.00,2
1839017,1483653,570,50,303451,299.00,1
1839018,1298635,386,0,303451,1299.00,1
1839019,352272,118,0,303451,509.97,3
1839020,2018869,422,47,303451,969.00,1
1839021,15718,26,6,303451,799.60,4
1840000,1357408,1443,51,303506,2356.00,4
1840001,1722159,59,0,303506,624.00,4
1840003,420196,1545,0,303506,268.00,1
1840004,1096123,442,0,303506,1079.60,4
1840005,1448062,1604,0,303506,779.97,3
1840006,1095308,17,40,303506,769.65,7
1840007,1561955,1572,45,303506,405.93,7
1840008,1441210,44,0,303506,232.00,1
1840009,1432419,1433,43,303506,1540.00,5
1840010,104748,436,0,303506,738.00,2
1840011,265007,574,9,303506,218.00,2
1840012,785565,163,0,303506,6368.80,4
1840013,1661177,1685,50,303506,5.39,1
1840015,912216,437,40,303506,499.90,1
1840016,1932412,952,0,303506,553.50,3
1840017,1089571,429,40,303506,599.90,1
1840018,1354140,18,64,303506,109.95,1
